index,predicted_value,actual_value
1162.0,9.38095683324,8.83631508756
1163.0,7.55470826094,0.13088814928
1164.0,0.15112722972,4.54155419403
1165.0,2.20952390818,2.89015486111
1166.0,2.15758292278,0.85801898933
1167.0,0.761192407745,-0.0685610003066
1168.0,0.809809880752,-0.213855082787
1169.0,0.701345554699,-0.417927225907
1170.0,-0.103082103805,-0.148802959495
1171.0,0.0108644592565,-0.139556972428
1172.0,0.194862491837,3.10380320512
1173.0,3.03781136228,0.130227721633
1174.0,1.19404989466,1.57788512526
1175.0,0.872040083479,-0.127339060946
1176.0,0.150232763025,-0.303343029042
1177.0,-0.159147925685,-0.376320284106
1178.0,-0.102409706649,0.399682201869
1179.0,-0.102284454216,0.137162211933
1180.0,0.269555986975,-0.0840810500261
1181.0,0.164959474033,-0.105544948574
1182.0,0.713097222441,1.55972336495
1183.0,1.060649955,-0.136585048013
1184.0,0.141336458556,-0.316221368171
1185.0,-0.318631653907,-0.37665049793
1186.0,-0.100264692108,0.0331448574297
1187.0,-0.0698928673157,-0.227724063387
1188.0,-0.0926531715773,-0.147812318023
1189.0,0.253410411292,-0.174559637753
1190.0,0.754744120115,-0.185456693939
1191.0,-0.183221543394,-0.275605067841
1192.0,-0.1458421331,-0.307966022576
1193.0,-0.22311284748,-0.403397817659
1194.0,-0.198325910911,-0.359479379091
1195.0,-0.242953291041,-0.346931253786
1196.0,-0.28273641603,-0.320183934057
1197.0,-0.364949019248,-0.395802899711
1198.0,-0.341841055084,0.120651520742
1199.0,-0.136329265303,-0.129980771537
1200.0,0.194750539766,-0.146491462728
1201.0,-0.0838282988618,-0.364102372625
1202.0,0.056834465945,0.0793747927644
1203.0,-0.0899196294396,0.180750436677
1204.0,0.31895020987,0.470347960166
1205.0,-0.0361682120425,2.22675528906
1206.0,1.39964753062,7.93780323993
1207.0,1.14354359767,-0.121064998294
1208.0,0.158997463444,0.756973559241
1209.0,0.412498350728,0.536060511106
1210.0,0.104904724197,1.92130750203
1211.0,0.417231429295,0.532758372868
1212.0,0.509647578737,0.863962838159
1213.0,0.46981782939,1.61916185323
1214.0,2.14044840248,2.68410143505
1215.0,1.06611121182,1.09181037659
1216.0,1.68511880827,11.3000406252
1217.0,9.85631268081,-0.19767460542
1218.0,0.214125056124,-0.13196205448
1219.0,0.283728809991,-0.248527534288
1220.0,0.177998193622,-0.112479438875
1221.0,0.0459038806073,-0.314240085228
1222.0,-0.161465127895,-0.238951333397
1223.0,0.095045379366,-0.189749473648
1224.0,-0.0456420497451,0.188015140801
1225.0,-0.175858845697,-0.271642501955
1226.0,-0.092570624018,4.5590555267
1227.0,2.23957171483,2.49422848635
1228.0,0.847663717469,3.64667473148
1229.0,0.488167123799,6.72096543124
1230.0,2.16308015593,4.06802757068
1231.0,1.71702890614,-0.0721933523686
1232.0,0.352409341207,-0.378301567049
1233.0,0.7178825716,-0.410662521783
1234.0,0.104029382303,-0.175550279224
1235.0,-0.0327458713861,-0.217817648673
1236.0,-0.200004642317,-0.197344391596
1237.0,0.100002459201,-0.329760134948
1238.0,0.0825089347197,-0.164323009214
1239.0,-0.220288611199,-0.0946478923883
1240.0,-0.113721639072,-0.307305594928
1241.0,-0.35546086948,-0.171587713338
1242.0,0.458067795874,-0.214515510435
1243.0,-0.111103373932,-0.257443307531
1244.0,-0.255253801186,-0.349242750553
1245.0,-0.0896804674914,-0.356507454677
1246.0,-0.226485619373,-0.0421438944011
1247.0,-0.139446763564,-0.275935281665
1248.0,-0.103421233402,-0.263717370184
1249.0,-0.271192055902,-0.36542322792
1250.0,-0.0802941303768,-0.324146499943
1251.0,-0.262528985667,-0.321174575528
1252.0,-0.303915651917,-0.28154891667
1253.0,-0.359963784426,-0.339666549662
1254.0,-0.339369636985,0.117349382504
1255.0,-0.190122656546,-0.205269523368
1256.0,-0.0564201524764,-0.350563605848
1257.0,-0.194387706972,-0.239281547221
1258.0,0.135790998864,0.0354563541964
1259.0,-0.126737681951,-0.162671940095
1260.0,0.00476553851212,-0.255462024588
1261.0,0.0377751549785,-0.366413869392
1262.0,-0.0947752348466,-0.0801184841403
1263.0,-0.127525425373,-0.033228121158
1264.0,-0.130209458369,2.24987025673
1265.0,2.73697488111,1.89753210671
1266.0,1.36687339097,2.0969812563
1267.0,0.497788054409,0.267926886165
1268.0,0.17776622097,-0.0537013782348
1269.0,0.668988957282,-0.35155424732
1270.0,-0.161692603861,0.903588497017
1271.0,0.0985397151534,0.444921495732
1272.0,-0.0082838239423,-0.163332367743
1273.0,0.403553823511,-0.280888489022
1274.0,-0.0150267351891,0.412230327174
1275.0,0.0250228815286,0.316468318267
1276.0,0.350406410914,0.384492365973
1277.0,0.194300990252,0.152021834005
1278.0,0.256515888853,0.0354563541964
1279.0,0.0247524043028,-0.0844112638499
1280.0,0.230261596625,-0.341978046429
1281.0,-0.286515094093,-0.410662521783
1282.0,-0.286888749379,-0.217157221025
1283.0,-0.131007700912,-0.279897847551
1284.0,-0.326075829244,-0.325137141414
1285.0,-0.374076857905,-0.414625087669
1286.0,-0.126753665218,-0.309396949145
1287.0,-0.264449811963,-0.204168810622
1288.0,-0.265813338222,-0.098940672098
1289.0,-0.153813445192,-0.098940672098
1290.0,0.629717404576,0.924061754094
1291.0,1.55355950785,0.244811918498
1292.0,1.40574150352,5.41794168245
1293.0,1.12959053935,3.85536986814
1294.0,2.35389091164,3.9157989979
1295.0,0.527332959578,6.74110847449
1296.0,2.18250470943,4.7185488036
1297.0,1.84581374402,0.932647313513
1298.0,1.92328759047,2.79604392133
1299.0,1.9473341319,0.692912077421
1300.0,0.255836519773,0.611679476761
1301.0,0.65270157319,0.509643405201
1302.0,0.429906031081,0.732537736279
1303.0,0.350133709331,0.0275312224248
1304.0,-0.081106465556,-0.257443307531
1305.0,-0.202391847482,-0.371036862925
1306.0,-0.191504101574,-0.254471383117
1307.0,-0.197828430934,-0.112149225051
1308.0,-0.139635755943,-0.232677270745
1309.0,-0.276967874051,-0.392170547649
1310.0,-0.108224452923,0.0925833457172
1311.0,0.109252814722,0.211460322292
1312.0,0.238898660311,0.94618608029
1313.0,0.626055174235,0.588564509094
1314.0,0.945468688859,2.23335956554
1315.0,0.640722264128,0.567761038193
1316.0,0.125341451369,-0.158709374209
1317.0,-0.0770551088419,0.176787870791
1318.0,-0.0565557557005,-0.203948668073
1319.0,0.0306823563855,-0.307305594928
1320.0,-0.209711587244,-0.379952636168
1321.0,-0.232259467704,-0.325467355238
1322.0,-0.236971651157,-0.282209344318
1323.0,-0.290521060165,-0.337685266719
1324.0,-0.389203697652,-0.37235771822
1325.0,-0.298529474614,-0.349903178201
1326.0,-0.261608633877,0.0651755983402
1327.0,-0.215531358228,-0.193051611886
1328.0,-0.193040549723,-0.243904540755
1329.0,-0.116786975014,-0.244564968402
1330.0,0.139473950381,-0.303343029042
1331.0,-0.110518249836,-0.249848389583
1332.0,-0.119654833808,-0.357828309972
1333.0,0.108549340033,-0.390409407256
1334.0,-0.250066569195,-0.373348359692
1335.0,-0.137924198072,-0.318863078762
1336.0,-0.300953569709,-0.361790875858
1337.0,-0.400736431828,-0.421559577969
1338.0,-0.335679340041,-0.124036922708
1339.0,-0.0768293205536,-0.0645984344208
1340.0,-0.153169486793,-0.138566330956
1341.0,0.0132812576251,0.191977706687
1342.0,0.745569621946,4.71920923125
1343.0,1.19618133523,5.75013678921
1344.0,1.18491746619,0.580969591146
1345.0,0.31448758568,-0.326127782886
1346.0,-0.0204275657297,2.59230199203
1347.0,2.41165934508,0.140464350171
1348.0,0.453878453977,-0.0877134020881
