index,predicted_value,actual_value
1159.0,0.208807828301,0.310719693311
1160.0,0.690913129287,2.25583058932
1161.0,0.601998967928,0.361879485903
1162.0,0.710265554383,0.252548152496
1163.0,0.085762207888,0.437969938844
1164.0,1.02196806058,0.098289691584
1165.0,-0.221970610041,-0.809601856139
1166.0,0.183199365624,0.337208519932
1167.0,0.751276490657,0.356166209573
1168.0,0.746112900762,2.57733223007
1169.0,0.776925638788,0.579763069581
1170.0,0.937162264296,0.942296422161
1171.0,0.294912962131,0.269168592729
1172.0,1.29310132737,0.132049960807
1173.0,-0.411938779312,-0.23308033556
1174.0,0.0943293523097,0.334092187388
1175.0,0.214624982383,0.605992201824
1176.0,0.685411936699,1.53673685487
1177.0,0.823309651756,0.516137946814
1178.0,0.8540522723,0.817123731657
1179.0,0.422905067939,0.213334301321
1180.0,0.696067197055,-0.138811276114
1181.0,-0.247414816025,-0.512771181354
1182.0,-0.0194583366348,0.436152078194
1183.0,0.403425392597,-0.337477475773
1184.0,0.0776621670887,1.04591447924
1185.0,0.494132310816,-0.216459895327
1186.0,0.487706865935,-0.260867634074
1187.0,-0.41413388933,-0.506019127509
1188.0,0.187271373481,-0.57457844347
1189.0,-0.613417469091,-0.763895645498
1190.0,-0.125268733656,-0.658719422149
1191.0,-0.652498010485,-0.633529067421
1192.0,-0.361268943448,0.332534021117
1193.0,-0.194543853889,0.531719609533
1194.0,-0.0567171219621,0.541587995921
1195.0,-0.11533663558,0.0933554983898
1196.0,0.155710715645,0.864907497327
1197.0,0.472258253304,-0.779996696974
1198.0,-0.0805837567323,0.259559900719
1199.0,0.109604575661,0.270207370243
1200.0,0.98421282617,0.773495076046
1201.0,-0.190964832528,0.720777117182
1202.0,0.971177899658,2.24933822985
1203.0,1.26132836938,0.0920570264967
1204.0,0.83970415788,2.07066849735
1205.0,0.607721766385,0.725971004755
1206.0,1.08288716793,1.04357722983
1207.0,0.0430622193747,1.06798850142
1208.0,1.50165214431,2.01587298346
1209.0,1.02967353906,1.31833388243
1210.0,0.803731292551,1.29625986025
1211.0,0.235068729823,0.732463364221
1212.0,0.800418025103,2.39320891562
1213.0,0.66511630162,0.916326984297
1214.0,0.702193387447,0.380058092408
1215.0,0.367642796683,-0.861800426245
1216.0,0.175643557677,0.141139264059
1217.0,-0.0475131203592,-0.881017810264
1218.0,0.143120732168,-0.581070802936
1219.0,-0.400739026409,-0.252817108336
1220.0,0.452881590066,0.762847606522
1221.0,0.00507412566731,0.680005099736
1222.0,0.260080155124,1.65437840839
1223.0,0.783114155831,1.77877201576
1224.0,1.56047811496,1.71904230867
1225.0,0.755890394118,0.482117983213
1226.0,0.320952517477,0.757653718949
1227.0,0.302692107243,0.0640100336036
1228.0,0.320977101878,-0.895820389847
1229.0,-0.17797405406,-1.4118331202
1230.0,-0.596565900862,-0.635866316829
1231.0,-0.305753210478,-0.782074252003
1232.0,-0.245833060847,-0.440576144092
1233.0,-0.158367128473,-0.673002612974
1234.0,0.169568873337,0.321367162835
1235.0,0.0933187083529,-0.23100278053
1236.0,-0.0625918416309,0.246315487408
1237.0,-0.130233570787,-0.108686728191
1238.0,0.544642434638,0.674551517784
1239.0,0.0512560098447,-0.745717038993
1240.0,0.769007557183,-1.09162995134
1241.0,-0.829923244244,-1.38404582169
1242.0,-0.506026052693,0.119324936254
1243.0,-0.29451363777,-0.689623053207
1244.0,-0.372588155765,0.206322553098
1245.0,-0.204054294859,-1.02800482857
1246.0,0.179175401227,-1.16901887618
1247.0,-1.11899567931,-0.733511403197
1248.0,-0.319236542617,0.277478812845
1249.0,-0.378751136194,-0.886990780973
1250.0,-0.264809794742,0.45407099032
1251.0,0.135665988618,-0.579252942286
1252.0,0.865806039877,-0.502902794966
1253.0,-0.643594821537,-1.1978449522
1254.0,-0.498279369378,0.204764386826
1255.0,0.0683200946411,0.397977004534
1256.0,0.321525576406,0.521072140009
1257.0,-0.508138233639,-1.14668515961
1258.0,0.205675481271,-0.405777097355
1259.0,-0.459577981777,0.603654952416
1260.0,0.686735512382,1.83850172285
1261.0,0.62205949303,0.191000584758
1262.0,0.625990400275,0.343094925848
1263.0,-0.00924369107499,0.495189266938
1264.0,1.23474432148,0.647283608027
1265.0,0.17935588882,0.799377949117
1266.0,1.03028953412,0.951472290207
1267.0,0.666310549502,1.1035666313
1268.0,0.699520266643,1.18147494489
1269.0,0.697440547494,0.527564499475
1270.0,0.749747756415,0.57430948763
1271.0,0.197188149588,1.51362405517
1272.0,0.618479259761,2.23401626151
1273.0,1.01552850564,1.07266300024
1274.0,0.574970842647,0.139581097788
1275.0,0.342537015758,0.0777738356715
1276.0,0.375209598358,0.327859522301
1277.0,0.274727091209,-0.979961368526
1278.0,-0.0283823011328,0.0128502410117
1279.0,0.618304312315,-0.01545644626
1280.0,0.528442266474,-0.136993415463
1281.0,-0.350947885025,-0.89893672239
1282.0,0.123419277827,0.149968872933
1283.0,0.496590750934,0.861791164783
1284.0,0.647527720743,1.52479091345
1285.0,0.307194403953,1.02098381889
1286.0,0.848023034476,0.705714843221
1287.0,0.577498101775,0.286568116097
1288.0,0.375125197685,2.08365321628
1289.0,0.691841969514,1.54842310191
1290.0,1.1810109576,2.80144847884
1291.0,1.46649039109,2.33192104226
