index,predicted_value,actual_value
1159.0,0.224903638987,0.925563612353
1160.0,0.587169402331,3.37951710547
1161.0,1.62631478992,1.36772565739
1162.0,1.01559069371,0.461492178126
1163.0,-0.0308311586988,1.23708455536
1164.0,1.21720891796,-0.311348787439
1165.0,0.00397592557723,-1.48161588245
1166.0,-0.0523487264841,-0.295146029854
1167.0,0.179708970786,-0.351702825198
1168.0,-0.096308090106,2.05975664331
1169.0,0.098355261801,0.660307146983
1170.0,0.494414559564,1.25634443701
1171.0,0.415156325138,0.616182656201
1172.0,0.874106418413,0.246882068226
1173.0,-0.408519858229,-0.285668945229
1174.0,0.159309815044,0.728990534482
1175.0,0.330048538559,1.41195205231
1176.0,0.886931733259,0.818869982218
1177.0,0.326866369619,0.386592638346
1178.0,0.206929341691,1.59109952297
1179.0,0.815888776726,1.22974745758
1180.0,0.615184759952,0.0857716295973
1181.0,-0.0604433541277,-0.247149181914
1182.0,-0.13921281669,1.30281272292
1183.0,0.813688666435,0.428475238141
1184.0,0.486363411019,1.07169414303
1185.0,0.619015463795,-0.431188051087
1186.0,-0.192172679108,-0.441887985341
1187.0,-0.413403444095,-1.0588156232
1188.0,-0.862492125543,-1.10222678503
1189.0,-0.985876931294,-1.44126184469
1190.0,-0.642603211571,-1.48864726782
1191.0,-1.18666944332,-1.17498633796
1192.0,-0.811461905685,-0.515258963085
1193.0,-0.812986162272,-0.809048586466
1194.0,-0.533628329976,0.0261577101807
1195.0,-0.364812027982,-0.840536964414
1196.0,-0.109118161791,-0.0450732807119
1197.0,-0.387479562709,-1.11476099373
1198.0,0.00281629614173,0.793495852415
1199.0,0.644081291128,0.853109771832
1200.0,1.27680245655,0.950632029749
1201.0,0.308252878633,0.308024549679
1202.0,1.22850015096,1.71583018513
1203.0,0.612518884071,0.130711353465
1204.0,0.314425190906,1.73325579235
1205.0,0.692160086977,-0.131589891968
1206.0,0.329173784965,1.12030241578
1207.0,0.664953593433,1.52200851893
1208.0,1.00189694332,1.97018290798
1209.0,0.76498982638,1.47248310895
