index,predicted_value,actual_value
1160.0,43.9109340278,46.2375
1161.0,41.3827395833,47.1958333333
1162.0,42.1576076389,61.9583333333
1163.0,49.1873263889,34.1833333333
1164.0,39.2541805556,35.7
1165.0,39.1186631944,47.2166666667
1166.0,46.2080381944,32.8708333333
1167.0,26.6646527778,19.4555555556
1168.0,32.7767256944,46.2291666667
1169.0,48.5200625,47.875
1170.0,45.3721111111,67.6083333333
1171.0,48.0464131944,32.1916666667
1172.0,43.2296215278,45.8083333333
1173.0,43.1083819444,55.9375
1174.0,56.1017847222,47.8166666667
1175.0,32.9978576389,26.0069444444
1176.0,43.8101111111,44.1791666667
1177.0,43.88053125,51.725
1178.0,52.1086493056,45.3916666667
1179.0,33.9829895833,29.8166666667
1180.0,42.7158784722,54.5291666667
1181.0,48.6896840278,51.6916666667
1182.0,48.27653125,40.0625
1183.0,30.6723472222,16.3305555556
1184.0,39.3848888889,43.9083333333
1185.0,43.4945729167,41.8333333333
1186.0,41.61703125,45.5583333333
1187.0,28.8112743056,18.5305555556
1188.0,40.87078125,25.8166666667
1189.0,25.4098888889,26.6083333333
1190.0,38.1461527778,24.0583333333
1191.0,22.2748715278,12.4013888889
1192.0,29.4077048611,21.7
1193.0,23.2513402778,35.4375
1194.0,40.2681284722,33.4708333333
1195.0,21.9054270833,20.4583333333
1196.0,36.4117986111,46.2208333333
1197.0,42.2715069444,39.3263888889
1198.0,41.7796493056,34.5125
1199.0,22.9772743056,13.5763888889
1200.0,22.6177708333,38.925
1201.0,43.6328958333,48.175
1202.0,45.0646527778,39.825
1203.0,27.3352673611,39.0055555556
1204.0,43.07046875,63.8083333333
1205.0,53.2455347222,27.8
1206.0,32.7871111111,56.4666666667
1207.0,43.7874826389,27.7388888889
1208.0,41.6147083333,35.5833333333
1209.0,26.88775,53.0625
1210.0,53.9138576389,62.525
1211.0,45.3661944444,40.9208333333
1212.0,40.3792465278,54.6833333333
1213.0,41.7289305556,59.5
1214.0,54.0136840278,53.6125
1215.0,43.6244340278,16.2888888889
1216.0,36.0685225694,30.275
1217.0,36.9298472222,16.2958333333
1218.0,32.8563090278,34.6541666667
1219.0,31.3625590278,22.1597222222
1220.0,36.5025104167,27.975
1221.0,24.2171597222,19.9583333333
1222.0,45.6310416667,44.5958333333
1223.0,37.4904444444,41.0708333333
1224.0,46.1308194444,59.8375
1225.0,48.0090798611,44.3041666667
1226.0,46.9846354167,46.65
1227.0,35.1998993056,29.9041666667
1228.0,43.6516666667,30.975
1229.0,28.6798159722,23.3916666667
1230.0,41.6963020833,11.1833333333
1231.0,22.0989114583,5.65138888889
1232.0,18.9431944444,13.1583333333
1233.0,20.2577986111,17.9541666667
1234.0,19.4667118056,22.8166666667
1235.0,25.2554583333,14.6888888889
1236.0,31.6142743056,23.2291666667
1237.0,25.8833107639,18.3166666667
1238.0,22.6464618056,22.3333333333
1239.0,17.8592621528,31.8083333333
1240.0,40.0544722222,31.4875
1241.0,28.27428125,16.925
1242.0,29.7999826389,9.6625
1243.0,14.1392309028,6.31527777778
1244.0,17.7661927083,23.5083333333
1245.0,23.3475902778,20.2291666667
1246.0,25.3271145833,25.825
1247.0,27.4187708333,9.47361111111
1248.0,32.3144027778,10.4458333333
1249.0,16.0170989583,17.1416666667
1250.0,22.8485972222,23.6569444444
1251.0,16.9859548611,10.7361111111
1252.0,25.8785607639,25.0416666667
1253.0,28.9701979167,24.8208333333
1254.0,30.1797881944,20.825
1255.0,17.5216701389,8.63194444444
1256.0,22.9106597222,25.4791666667
1257.0,28.6110625,34.15
1258.0,39.4951631944,33.7791666667
1259.0,23.4153819444,8.70416666667
1260.0,33.5724965278,21.4583333333
1261.0,26.3087534722,34.2291666667
1262.0,36.5687326389,51.2291666667
1263.0,34.00646875,32.5944444444
1264.0,38.1161111111,34.8791666667
1265.0,35.9978263889,24.075
1266.0,33.1348506944,17.2708333333
1267.0,18.5197673611,12.7944444444
1268.0,22.65325,33.1083333333
1269.0,37.2317638889,43.3791666667
1270.0,40.8902465278,37.5
1271.0,25.0103472222,32.9541666667
1272.0,39.0764305556,38.0791666667
1273.0,37.6834930556,56.8833333333
1274.0,47.8711666667,69.1
1275.0,53.8177916667,48.0722222222
1276.0,46.6414861111,49.5583333333
1277.0,41.2076319444,44.0458333333
1278.0,41.2807743056,49.4041666667
1279.0,41.69259375,25.6791666667
1280.0,36.9651770833,48.7916666667
1281.0,44.2995868056,44.3833333333
1282.0,44.4359722222,30.3722222222
1283.0,26.3077534722,14.175
1284.0,34.1811701389,54.4833333333
1285.0,49.7501631944,57.5916666667
1286.0,52.74684375,52.375
1287.0,32.1688854167,36.875
1288.0,44.5457361111,35.3
1289.0,33.3760173611,30.9875
1290.0,38.0960069444,68.5125
1291.0,50.2802326389,39.2763888889
1292.0,40.4894791667,63.3458333333
1293.0,48.8901041667,65.5916666667
1294.0,56.8439791667,62.1833333333
1295.0,45.0458159722,43.4888888889
1296.0,47.4097604167,53.75
1297.0,42.6759166667,55.575
1298.0,48.9541423611,62.6791666667
1299.0,43.9597604167,49.5138888889
1300.0,45.5838125,52.2083333333
1301.0,42.3166736111,50.5125
1302.0,46.4818680556,41.8291666667
1303.0,37.7809479167,27.1972222222
1304.0,38.0640833333,30.625
1305.0,36.3767361111,38.6083333333
1306.0,36.2736944444,36.6625
1307.0,31.8370277778,19.2305555556
1308.0,33.3064131944,52.05
1309.0,48.1322638889,49.8625
1310.0,42.3732673611,50.9
1311.0,36.07834375,40.8541666667
1312.0,44.0845138889,39.6958333333
1313.0,38.1977743056,26.9944444444
1314.0,34.9576736111,22.6625
1315.0,23.0288055556,13.6805555556
1316.0,27.5868628472,18.5416666667
1317.0,24.78728125,16.5708333333
1318.0,26.7267569444,11.9416666667
1319.0,11.8916475694,6.53194444444
1320.0,17.0015868056,11.8166666667
1321.0,14.9366076389,18.4916666667
1322.0,20.0790659722,17.0416666667
1323.0,17.9312951389,8.90416666667
1324.0,16.936234375,31.5958333333
1325.0,33.046,33.2
1326.0,34.3372152778,36.2958333333
1327.0,25.2630277778,18.3166666667
1328.0,36.8788298611,14.8708333333
1329.0,27.4657881944,20.7625
1330.0,33.9768454861,19.6375
1331.0,17.6367743056,8.82916666667
1332.0,18.7317361111,10.0625
1333.0,17.3506736111,16.0416666667
1334.0,21.0689375,11.5458333333
1335.0,9.82480208333,5.88888888889
1336.0,11.0775399306,21.4333333333
1337.0,29.510875,38.2333333333
1338.0,40.69359375,55.1958333333
1339.0,40.7741909722,45.275
1340.0,39.9974930556,55.5416666667
1341.0,47.5919409722,60.1916666667
1342.0,52.7211631944,48.3625
1343.0,48.3495138889,19.1222222222
1344.0,31.8943715278,38.2125
1345.0,39.0946736111,28.1875
1346.0,30.3287291667,33.85
1347.0,23.8040729167,14.5652777778
1348.0,33.7630520833,29.8166666667
1349.0,32.2835625,25.7541666667
1350.0,42.3032777778,17.6291666667
1351.0,19.2075972222,6.28194444444
1352.0,21.3912170139,19.1666666667
1353.0,22.2165868056,39.6666666667
1354.0,47.1857326389,18.3875
1355.0,16.6561770833,6.66388888889
1356.0,24.0254131944,13.9708333333
1357.0,18.6761510417,17.6125
1358.0,21.4678420139,16.2541666667
1359.0,20.54165625,6.49166666667
1360.0,19.3171892361,20.0875
1361.0,25.90684375,35.2583333333
1362.0,35.8344826389,44.0458333333
1363.0,30.3636944444,24.1777777778
1364.0,38.2603333333,51.4375
1365.0,42.8798680556,62.6125
1366.0,54.2641493056,60.2666666667
1367.0,51.0735833333,49.1138888889
1368.0,54.4639861111,67.5458333333
1369.0,45.4180972222,49.3791666667
1370.0,49.08346875,50.9166666667
1371.0,37.3668819444,16.2027777778
1372.0,35.7152013889,37.9013888889
1373.0,39.3541145833,30.0916666667
1374.0,39.1936458333,60.0083333333
1375.0,43.7944652778,44.2888888889
1376.0,44.9939756944,40.1875
1377.0,32.8535833333,47.0875
1378.0,52.5475,58.1916666667
1379.0,50.1563263889,46.2625
1380.0,44.2296944444,59.7458333333
1381.0,44.4218680556,41.825
1382.0,43.9670520833,37.8625
1383.0,34.6682847222,20.7569444444
1384.0,32.2683854167,18.7833333333
1385.0,24.2691388889,19.9125
1386.0,29.6068784722,19.6958333333
1387.0,23.8366736111,15.6347222222
1388.0,22.8679479167,30.6125
1389.0,39.0813472222,29.3708333333
1390.0,33.9058715278,17.0916666667
1391.0,23.1160625,12.8138888889
1392.0,18.3860208333,44.825
1393.0,42.4458680556,39.3666666667
1394.0,36.8348333333,24.8958333333
1395.0,21.3335972222,5.55
1396.0,32.5646805556,11.7458333333
1397.0,14.4417638889,15.5833333333
1398.0,18.8473107639,16.9958333333
1399.0,14.4436840278,10.8125
1400.0,23.8520399306,26.9416666667
1401.0,27.1002916667,32.7555555556
1402.0,32.4512326389,22.8541666667
1403.0,17.5129756944,7.64027777778
1404.0,31.6448871528,32.4083333333
1405.0,35.0056527778,28.9625
1406.0,32.0481666667,20.1041666667
1407.0,14.8291076389,6.59861111111
1408.0,24.7039791667,13.8458333333
1409.0,17.2501302083,21.5583333333
1410.0,23.0832222222,19.725
1411.0,15.6147951389,7.34166666667
1412.0,21.0047447917,19.2583333333
1413.0,26.0543402778,39.8375
1414.0,45.8041840278,37.4166666667
1415.0,26.9854375,16.3861111111
1416.0,42.9723958333,22.8041666667
1417.0,27.4073229167,32.2083333333
1418.0,38.99965625,36.4166666667
1419.0,24.8023923611,21.3777777778
1420.0,31.2653333333,55.0541666667
1421.0,52.1654513889,61.4875
1422.0,49.2058159722,67.6
1423.0,48.9303645833,44.9083333333
1424.0,43.3678993056,46.2708333333
1425.0,40.5162291667,32.35
1426.0,36.0025555556,35.5875
1427.0,30.1589895833,22.3694444444
1428.0,44.29653125,27.4375
1429.0,27.1064513889,23.4
1430.0,39.2375729167,41.3
1431.0,41.5138159722,38.0805555556
1432.0,41.1608194444,60.4375
1433.0,51.8050451389,71.8208333333
1434.0,56.8052708333,65.8791666667
1435.0,44.1896909722,43.8361111111
1436.0,44.9732152778,41.9416666667
1437.0,35.9771597222,56.1083333333
1438.0,54.06734375,51.3166666667
1439.0,40.6307743056,23.4736111111
1440.0,30.6183541667,15.6208333333
1441.0,26.3032100694,37.7041666667
1442.0,40.5477083333,52.9166666667
1443.0,41.6059965278,34.5013888889
1444.0,23.5050868056,21.3458333333
1445.0,36.4750416667,41.325
1446.0,44.29196875,35.2666666667
1447.0,34.6696493056,17.1125
1448.0,21.3092777778,38.7708333333
1449.0,45.1582881944,47.6916666667
1450.0,45.5008020833,38.8875
